,1,2,5,10
1983-10-01,0.031578947368421054,0.0,0.0,0.0
1983-10-15,0.031578947368421054,0.0,0.0,0.0
1983-10-29,0.03225806451612903,0.0,0.0,0.0
1983-11-12,0.042105263157894736,0.0,0.0,0.0
1983-11-26,0.043478260869565216,0.010869565217391304,0.010869565217391304,0.010869565217391304
1983-12-10,0.044444444444444446,0.011111111111111112,0.011111111111111112,0.011111111111111112
1983-12-24,0.05555555555555555,0.011111111111111112,0.011111111111111112,0.0
1984-01-07,0.056179775280898875,0.011235955056179775,0.011235955056179775,0.0
1984-01-21,0.06593406593406594,0.01098901098901099,0.01098901098901099,0.0
1984-02-04,0.07526881720430108,0.010752688172043012,0.010752688172043012,0.0
1984-02-18,0.07446808510638298,0.010638297872340425,0.010638297872340425,0.0
1984-03-03,0.0851063829787234,0.031914893617021274,0.02127659574468085,0.0
1984-03-17,0.07291666666666667,0.03125,0.020833333333333332,0.0
1984-03-31,0.07291666666666667,0.03125,0.020833333333333332,0.0
1984-04-14,0.08333333333333333,0.03125,0.020833333333333332,0.0
1984-04-28,0.08247422680412371,0.030927835051546393,0.020618556701030927,0.0
1984-05-12,0.0967741935483871,0.03225806451612903,0.021505376344086023,0.0
1984-05-26,0.09782608695652174,0.03260869565217391,0.021739130434782608,0.0
1984-06-09,0.07692307692307693,0.03296703296703297,0.02197802197802198,0.0
1984-06-23,0.05434782608695652,0.021739130434782608,0.010869565217391304,0.0
1984-07-07,0.043478260869565216,0.010869565217391304,0.0,0.0
1984-07-21,0.043478260869565216,0.010869565217391304,0.0,0.0
1984-08-04,0.04395604395604396,0.01098901098901099,0.0,0.0
1984-08-18,0.03225806451612903,0.0,0.0,0.0
1984-09-01,0.03225806451612903,0.0,0.0,0.0
1984-09-15,0.031914893617021274,0.0,0.0,0.0
1984-09-29,0.031578947368421054,0.0,0.0,0.0
1984-10-13,0.031914893617021274,0.010638297872340425,0.0,0.0
1984-10-27,0.07446808510638298,0.031914893617021274,0.010638297872340425,0.010638297872340425
1984-11-10,0.07368421052631578,0.031578947368421054,0.010526315789473684,0.010526315789473684
1984-11-24,0.07216494845360824,0.030927835051546393,0.010309278350515464,0.010309278350515464
1984-12-08,0.07142857142857142,0.030612244897959183,0.01020408163265306,0.01020408163265306
1984-12-22,0.07142857142857142,0.030612244897959183,0.01020408163265306,0.01020408163265306
1985-01-05,0.08163265306122448,0.030612244897959183,0.01020408163265306,0.01020408163265306
1985-01-19,0.07216494845360824,0.030927835051546393,0.010309278350515464,0.010309278350515464
1985-02-02,0.061855670103092786,0.020618556701030927,0.010309278350515464,0.010309278350515464
1985-02-16,0.052083333333333336,0.010416666666666666,0.0,0.0
1985-03-02,0.05263157894736842,0.021052631578947368,0.0,0.0
1985-03-16,0.05263157894736842,0.021052631578947368,0.0,0.0
1985-03-30,0.08421052631578947,0.021052631578947368,0.0,0.0
1985-04-13,0.08421052631578947,0.021052631578947368,0.0,0.0
1985-04-27,0.09473684210526316,0.021052631578947368,0.0,0.0
1985-05-11,0.0967741935483871,0.03225806451612903,0.0,0.0
1985-05-25,0.06382978723404255,0.02127659574468085,0.0,0.0
1985-06-08,0.05263157894736842,0.010526315789473684,0.0,0.0
1985-06-22,0.0625,0.010416666666666666,0.0,0.0
1985-07-06,0.061855670103092786,0.010309278350515464,0.0,0.0
1985-07-20,0.06315789473684211,0.010526315789473684,0.0,0.0
1985-08-03,0.05263157894736842,0.010526315789473684,0.0,0.0
1985-08-17,0.041666666666666664,0.010416666666666666,0.0,0.0
1985-08-31,0.031914893617021274,0.010638297872340425,0.0,0.0
1985-09-14,0.021505376344086023,0.010752688172043012,0.0,0.0
1985-09-28,0.02127659574468085,0.010638297872340425,0.0,0.0
1985-10-12,0.03125,0.010416666666666666,0.0,0.0
1985-10-26,0.041666666666666664,0.010416666666666666,0.0,0.0
1985-11-09,0.041666666666666664,0.010416666666666666,0.0,0.0
1985-11-23,0.05263157894736842,0.010526315789473684,0.0,0.0
1985-12-07,0.031914893617021274,0.0,0.0,0.0
1985-12-21,0.03225806451612903,0.0,0.0,0.0
1986-01-04,0.043010752688172046,0.0,0.0,0.0
1986-01-18,0.053763440860215055,0.0,0.0,0.0
1986-02-01,0.0425531914893617,0.0,0.0,0.0
1986-02-15,0.043010752688172046,0.0,0.0,0.0
1986-03-01,0.0425531914893617,0.0,0.0,0.0
1986-03-15,0.031914893617021274,0.0,0.0,0.0
1986-03-29,0.041237113402061855,0.0,0.0,0.0
1986-04-12,0.04081632653061224,0.0,0.0,0.0
1986-04-26,0.05102040816326531,0.02040816326530612,0.01020408163265306,0.01020408163265306
1986-05-10,0.07216494845360824,0.020618556701030927,0.010309278350515464,0.010309278350515464
1986-05-24,0.07216494845360824,0.020618556701030927,0.010309278350515464,0.010309278350515464
1986-06-07,0.06315789473684211,0.021052631578947368,0.010526315789473684,0.010526315789473684
1986-06-21,0.05263157894736842,0.010526315789473684,0.010526315789473684,0.010526315789473684
1986-07-05,0.04395604395604396,0.01098901098901099,0.01098901098901099,0.01098901098901099
1986-07-19,0.0449438202247191,0.011235955056179775,0.011235955056179775,0.011235955056179775
1986-08-02,0.03333333333333333,0.0,0.0,0.0
1986-08-16,0.03333333333333333,0.0,0.0,0.0
1986-08-30,0.02247191011235955,0.0,0.0,0.0
1986-09-13,0.033707865168539325,0.0,0.0,0.0
1986-09-27,0.054945054945054944,0.0,0.0,0.0
1986-10-11,0.05434782608695652,0.0,0.0,0.0
1986-10-25,0.07526881720430108,0.021505376344086023,0.0,0.0
1986-11-08,0.10416666666666667,0.020833333333333332,0.0,0.0
1986-11-22,0.09375,0.020833333333333332,0.0,0.0
1986-12-06,0.10101010101010101,0.020202020202020204,0.0,0.0
1986-12-20,0.10204081632653061,0.02040816326530612,0.0,0.0
1987-01-03,0.10309278350515463,0.020618556701030927,0.0,0.0
1987-01-17,0.10204081632653061,0.02040816326530612,0.0,0.0
1987-01-31,0.07216494845360824,0.010309278350515464,0.0,0.0
1987-02-14,0.041237113402061855,0.010309278350515464,0.0,0.0
1987-02-28,0.010638297872340425,0.010638297872340425,0.0,0.0
1987-03-14,0.010638297872340425,0.010638297872340425,0.0,0.0
1987-03-28,0.010526315789473684,0.010526315789473684,0.0,0.0
1987-04-11,0.0,0.0,0.0,0.0
1987-04-25,0.02127659574468085,0.010638297872340425,0.0,0.0
1987-05-09,0.031578947368421054,0.010526315789473684,0.0,0.0
1987-05-23,0.031578947368421054,0.010526315789473684,0.0,0.0
1987-06-06,0.03125,0.010416666666666666,0.0,0.0
1987-06-20,0.02127659574468085,0.0,0.0,0.0
1987-07-04,0.031914893617021274,0.0,0.0,0.0
1987-07-18,0.06521739130434782,0.010869565217391304,0.010869565217391304,0.0
1987-08-01,0.06521739130434782,0.0,0.0,0.0
1987-08-15,0.054945054945054944,0.0,0.0,0.0
1987-08-29,0.043478260869565216,0.0,0.0,0.0
1987-09-12,0.031914893617021274,0.0,0.0,0.0
1987-09-26,0.03225806451612903,0.0,0.0,0.0
1987-10-10,0.0425531914893617,0.0,0.0,0.0
1987-10-24,0.043010752688172046,0.0,0.0,0.0
1987-11-07,0.02197802197802198,0.0,0.0,0.0
1987-11-21,0.011235955056179775,0.0,0.0,0.0
1987-12-05,0.011494252873563218,0.0,0.0,0.0
1987-12-19,0.02247191011235955,0.011235955056179775,0.0,0.0
1988-01-02,0.022222222222222223,0.011111111111111112,0.0,0.0
1988-01-16,0.02197802197802198,0.01098901098901099,0.0,0.0
1988-01-30,0.011235955056179775,0.011235955056179775,0.0,0.0
1988-02-13,0.033707865168539325,0.02247191011235955,0.0,0.0
1988-02-27,0.03333333333333333,0.022222222222222223,0.0,0.0
1988-03-12,0.047058823529411764,0.023529411764705882,0.0,0.0
1988-03-26,0.05813953488372093,0.023255813953488372,0.0,0.0
1988-04-09,0.05813953488372093,0.023255813953488372,0.0,0.0
1988-04-23,0.056818181818181816,0.011363636363636364,0.0,0.0
1988-05-07,0.0449438202247191,0.011235955056179775,0.0,0.0
1988-05-21,0.05555555555555555,0.022222222222222223,0.0,0.0
1988-06-04,0.06382978723404255,0.02127659574468085,0.0,0.0
1988-06-18,0.07291666666666667,0.010416666666666666,0.0,0.0
1988-07-02,0.08163265306122448,0.01020408163265306,0.0,0.0
1988-07-16,0.07,0.01,0.0,0.0
1988-07-30,0.0707070707070707,0.020202020202020204,0.0,0.0
1988-08-13,0.0707070707070707,0.020202020202020204,0.0,0.0
1988-08-27,0.08247422680412371,0.020618556701030927,0.0,0.0
1988-09-10,0.07216494845360824,0.020618556701030927,0.0,0.0
1988-09-24,0.061855670103092786,0.020618556701030927,0.0,0.0
1988-10-08,0.061855670103092786,0.010309278350515464,0.0,0.0
1988-10-22,0.06521739130434782,0.010869565217391304,0.0,0.0
1988-11-05,0.06521739130434782,0.021739130434782608,0.010869565217391304,0.010869565217391304
1988-11-19,0.05434782608695652,0.010869565217391304,0.010869565217391304,0.010869565217391304
1988-12-03,0.05434782608695652,0.010869565217391304,0.010869565217391304,0.010869565217391304
1988-12-17,0.0898876404494382,0.0449438202247191,0.02247191011235955,0.011235955056179775
1988-12-31,0.07777777777777778,0.044444444444444446,0.022222222222222223,0.011111111111111112
1989-01-14,0.07692307692307693,0.04395604395604396,0.02197802197802198,0.01098901098901099
1989-01-28,0.09574468085106383,0.031914893617021274,0.010638297872340425,0.0
1989-02-11,0.09574468085106383,0.031914893617021274,0.010638297872340425,0.0
1989-02-25,0.08695652173913043,0.021739130434782608,0.021739130434782608,0.0
1989-03-11,0.07692307692307693,0.02197802197802198,0.02197802197802198,0.0
1989-03-25,0.07777777777777778,0.022222222222222223,0.022222222222222223,0.0
1989-04-08,0.06593406593406594,0.02197802197802198,0.02197802197802198,0.0
1989-04-22,0.044444444444444446,0.022222222222222223,0.022222222222222223,0.0
1989-05-06,0.05555555555555555,0.022222222222222223,0.022222222222222223,0.0
1989-05-20,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.0
1989-06-03,0.021739130434782608,0.0,0.0,0.0
1989-06-17,0.043010752688172046,0.010752688172043012,0.010752688172043012,0.0
1989-07-01,0.043478260869565216,0.010869565217391304,0.010869565217391304,0.0
1989-07-15,0.043478260869565216,0.010869565217391304,0.0,0.0
1989-07-29,0.06315789473684211,0.010526315789473684,0.0,0.0
1989-08-12,0.05154639175257732,0.010309278350515464,0.0,0.0
1989-08-26,0.07142857142857142,0.01020408163265306,0.0,0.0
1989-09-09,0.0625,0.010416666666666666,0.010416666666666666,0.0
1989-09-23,0.0625,0.010416666666666666,0.010416666666666666,0.0
1989-10-07,0.06315789473684211,0.010526315789473684,0.010526315789473684,0.0
1989-10-21,0.05263157894736842,0.010526315789473684,0.010526315789473684,0.0
1989-11-04,0.07446808510638298,0.0425531914893617,0.010638297872340425,0.0
1989-11-18,0.09574468085106383,0.05319148936170213,0.010638297872340425,0.0
1989-12-02,0.08421052631578947,0.042105263157894736,0.010526315789473684,0.0
1989-12-16,0.09473684210526316,0.042105263157894736,0.010526315789473684,0.0
1989-12-30,0.09473684210526316,0.042105263157894736,0.010526315789473684,0.0
1990-01-13,0.09782608695652174,0.03260869565217391,0.010869565217391304,0.0
1990-01-27,0.0989010989010989,0.03296703296703297,0.01098901098901099,0.0
1990-02-10,0.08888888888888889,0.03333333333333333,0.011111111111111112,0.0
1990-02-24,0.0898876404494382,0.033707865168539325,0.011235955056179775,0.0
1990-03-10,0.0989010989010989,0.04395604395604396,0.01098901098901099,0.0
1990-03-24,0.09782608695652174,0.03260869565217391,0.010869565217391304,0.0
1990-04-07,0.08695652173913043,0.021739130434782608,0.0,0.0
1990-04-21,0.0967741935483871,0.03225806451612903,0.0,0.0
1990-05-05,0.06382978723404255,0.031914893617021274,0.0,0.0
1990-05-19,0.053763440860215055,0.03225806451612903,0.0,0.0
1990-06-02,0.053763440860215055,0.021505376344086023,0.0,0.0
1990-06-16,0.043478260869565216,0.010869565217391304,0.0,0.0
1990-06-30,0.07526881720430108,0.03225806451612903,0.0,0.0
1990-07-14,0.10752688172043011,0.043010752688172046,0.0,0.0
1990-07-28,0.13186813186813187,0.054945054945054944,0.0,0.0
1990-08-11,0.12087912087912088,0.04395604395604396,0.0,0.0
1990-08-25,0.10989010989010989,0.04395604395604396,0.0,0.0
1990-09-08,0.11827956989247312,0.053763440860215055,0.0,0.0
1990-09-22,0.1276595744680851,0.05319148936170213,0.0,0.0
1990-10-06,0.13541666666666666,0.052083333333333336,0.0,0.0
1990-10-20,0.125,0.03125,0.0,0.0
1990-11-03,0.13978494623655913,0.03225806451612903,0.0,0.0
1990-11-17,0.11956521739130435,0.021739130434782608,0.0,0.0
1990-12-01,0.0989010989010989,0.02197802197802198,0.0,0.0
1990-12-15,0.10869565217391304,0.021739130434782608,0.0,0.0
1990-12-29,0.09782608695652174,0.021739130434782608,0.0,0.0
1991-01-12,0.12087912087912088,0.03296703296703297,0.01098901098901099,0.0
1991-01-26,0.10989010989010989,0.03296703296703297,0.01098901098901099,0.0
1991-02-09,0.08888888888888889,0.022222222222222223,0.011111111111111112,0.0
1991-02-23,0.09090909090909091,0.011363636363636364,0.011363636363636364,0.0
1991-03-09,0.07058823529411765,0.03529411764705882,0.023529411764705882,0.0
1991-03-23,0.07954545454545454,0.045454545454545456,0.03409090909090909,0.011363636363636364
1991-04-06,0.09090909090909091,0.056818181818181816,0.045454545454545456,0.022727272727272728
1991-04-20,0.11494252873563218,0.06896551724137931,0.04597701149425287,0.022988505747126436
1991-05-04,0.09302325581395349,0.046511627906976744,0.03488372093023256,0.011627906976744186
1991-05-18,0.09411764705882353,0.047058823529411764,0.03529411764705882,0.011764705882352941
1991-06-01,0.08045977011494253,0.04597701149425287,0.034482758620689655,0.011494252873563218
1991-06-15,0.058823529411764705,0.03529411764705882,0.023529411764705882,0.011764705882352941
1991-06-29,0.04597701149425287,0.034482758620689655,0.011494252873563218,0.0
1991-07-13,0.04597701149425287,0.034482758620689655,0.0,0.0
1991-07-27,0.09090909090909091,0.045454545454545456,0.0,0.0
1991-08-10,0.09090909090909091,0.03409090909090909,0.0,0.0
1991-08-24,0.125,0.056818181818181816,0.011363636363636364,0.011363636363636364
1991-09-07,0.16091954022988506,0.09195402298850575,0.022988505747126436,0.011494252873563218
1991-09-21,0.17045454545454544,0.10227272727272728,0.022727272727272728,0.011363636363636364
1991-10-05,0.17045454545454544,0.10227272727272728,0.03409090909090909,0.022727272727272728
1991-10-19,0.2,0.1111111111111111,0.03333333333333333,0.022222222222222223
1991-11-02,0.13829787234042554,0.05319148936170213,0.010638297872340425,0.010638297872340425
1991-11-16,0.10752688172043011,0.03225806451612903,0.010752688172043012,0.010752688172043012
1991-11-30,0.0967741935483871,0.03225806451612903,0.010752688172043012,0.010752688172043012
1991-12-14,0.12087912087912088,0.04395604395604396,0.02197802197802198,0.02197802197802198
1991-12-28,0.15384615384615385,0.054945054945054944,0.02197802197802198,0.02197802197802198
1992-01-11,0.18181818181818182,0.06818181818181818,0.022727272727272728,0.022727272727272728
1992-01-25,0.13636363636363635,0.056818181818181816,0.022727272727272728,0.022727272727272728
1992-02-08,0.0989010989010989,0.054945054945054944,0.03296703296703297,0.03296703296703297
1992-02-22,0.10989010989010989,0.054945054945054944,0.03296703296703297,0.03296703296703297
1992-03-07,0.10989010989010989,0.06593406593406594,0.03296703296703297,0.03296703296703297
1992-03-21,0.16483516483516483,0.08791208791208792,0.04395604395604396,0.04395604395604396
1992-04-04,0.15555555555555556,0.07777777777777778,0.03333333333333333,0.03333333333333333
1992-04-18,0.18681318681318682,0.10989010989010989,0.06593406593406594,0.054945054945054944
1992-05-02,0.17204301075268819,0.08602150537634409,0.053763440860215055,0.043010752688172046
1992-05-16,0.17204301075268819,0.07526881720430108,0.043010752688172046,0.043010752688172046
1992-05-30,0.1702127659574468,0.0851063829787234,0.05319148936170213,0.0425531914893617
1992-06-13,0.1935483870967742,0.0967741935483871,0.053763440860215055,0.043010752688172046
1992-06-27,0.18085106382978725,0.07446808510638298,0.031914893617021274,0.02127659574468085
1992-07-11,0.22826086956521738,0.10869565217391304,0.03260869565217391,0.021739130434782608
1992-07-25,0.26373626373626374,0.12087912087912088,0.04395604395604396,0.03296703296703297
1992-08-08,0.23333333333333334,0.12222222222222222,0.044444444444444446,0.03333333333333333
1992-08-22,0.2222222222222222,0.1111111111111111,0.03333333333333333,0.022222222222222223
1992-09-05,0.2,0.1,0.022222222222222223,0.022222222222222223
1992-09-19,0.18888888888888888,0.1,0.011111111111111112,0.011111111111111112
1992-10-03,0.17777777777777778,0.1,0.022222222222222223,0.022222222222222223
1992-10-17,0.15217391304347827,0.11956521739130435,0.021739130434782608,0.010869565217391304
1992-10-31,0.15053763440860216,0.11827956989247312,0.021505376344086023,0.010752688172043012
1992-11-14,0.15789473684210525,0.11578947368421053,0.021052631578947368,0.010526315789473684
1992-11-28,0.15625,0.09375,0.010416666666666666,0.0
1992-12-12,0.1595744680851064,0.0851063829787234,0.010638297872340425,0.0
1992-12-26,0.16483516483516483,0.08791208791208792,0.0,0.0
1993-01-09,0.18681318681318682,0.10989010989010989,0.01098901098901099,0.01098901098901099
1993-01-23,0.1935483870967742,0.10752688172043011,0.010752688172043012,0.010752688172043012
1993-02-06,0.22580645161290322,0.12903225806451613,0.03225806451612903,0.03225806451612903
1993-02-20,0.2127659574468085,0.10638297872340426,0.031914893617021274,0.031914893617021274
1993-03-06,0.22340425531914893,0.11702127659574468,0.0425531914893617,0.0425531914893617
1993-03-20,0.21739130434782608,0.10869565217391304,0.03260869565217391,0.03260869565217391
1993-04-03,0.2608695652173913,0.16304347826086957,0.06521739130434782,0.043478260869565216
1993-04-17,0.24175824175824176,0.15384615384615385,0.054945054945054944,0.03296703296703297
1993-05-01,0.2,0.13333333333333333,0.03333333333333333,0.022222222222222223
1993-05-15,0.20430107526881722,0.15053763440860216,0.043010752688172046,0.03225806451612903
1993-05-29,0.20430107526881722,0.12903225806451613,0.043010752688172046,0.03225806451612903
1993-06-12,0.19148936170212766,0.11702127659574468,0.0425531914893617,0.031914893617021274
1993-06-26,0.23404255319148937,0.1595744680851064,0.07446808510638298,0.031914893617021274
1993-07-10,0.2631578947368421,0.2,0.09473684210526316,0.031578947368421054
1993-07-24,0.24731182795698925,0.1827956989247312,0.0967741935483871,0.021505376344086023
1993-08-07,0.2391304347826087,0.17391304347826086,0.08695652173913043,0.03260869565217391
1993-08-21,0.21739130434782608,0.17391304347826086,0.09782608695652174,0.043478260869565216
1993-09-04,0.20652173913043478,0.16304347826086957,0.08695652173913043,0.03260869565217391
1993-09-18,0.1702127659574468,0.13829787234042554,0.07446808510638298,0.031914893617021274
1993-10-02,0.17708333333333334,0.14583333333333334,0.08333333333333333,0.041666666666666664
1993-10-16,0.21052631578947367,0.18947368421052632,0.10526315789473684,0.06315789473684211
1993-10-30,0.23655913978494625,0.1827956989247312,0.10752688172043011,0.06451612903225806
1993-11-13,0.23404255319148937,0.18085106382978725,0.09574468085106383,0.06382978723404255
1993-11-27,0.24468085106382978,0.18085106382978725,0.10638297872340426,0.07446808510638298
1993-12-11,0.25806451612903225,0.1935483870967742,0.11827956989247312,0.0967741935483871
1993-12-25,0.26881720430107525,0.1935483870967742,0.10752688172043011,0.08602150537634409
1994-01-08,0.28421052631578947,0.2,0.11578947368421053,0.08421052631578947
1994-01-22,0.26881720430107525,0.1827956989247312,0.0967741935483871,0.06451612903225806
1994-02-05,0.2857142857142857,0.18681318681318682,0.10989010989010989,0.07692307692307693
1994-02-19,0.27472527472527475,0.18681318681318682,0.0989010989010989,0.054945054945054944
1994-03-05,0.2765957446808511,0.1702127659574468,0.07446808510638298,0.031914893617021274
1994-03-19,0.2872340425531915,0.20212765957446807,0.09574468085106383,0.0425531914893617
1994-04-02,0.2553191489361702,0.19148936170212766,0.0851063829787234,0.031914893617021274
1994-04-16,0.25842696629213485,0.19101123595505617,0.07865168539325842,0.0449438202247191
1994-04-30,0.25,0.18181818181818182,0.07954545454545454,0.045454545454545456
1994-05-14,0.21839080459770116,0.1724137931034483,0.08045977011494253,0.04597701149425287
1994-05-28,0.20224719101123595,0.14606741573033707,0.0449438202247191,0.0449438202247191
1994-06-11,0.21978021978021978,0.17582417582417584,0.06593406593406594,0.04395604395604396
1994-06-25,0.22826086956521738,0.16304347826086957,0.05434782608695652,0.03260869565217391
1994-07-09,0.2127659574468085,0.14893617021276595,0.05319148936170213,0.031914893617021274
1994-07-23,0.24210526315789474,0.17894736842105263,0.08421052631578947,0.042105263157894736
1994-08-06,0.22916666666666666,0.16666666666666666,0.07291666666666667,0.03125
1994-08-20,0.23404255319148937,0.1595744680851064,0.0851063829787234,0.031914893617021274
1994-09-03,0.23655913978494625,0.17204301075268819,0.07526881720430108,0.021505376344086023
1994-09-17,0.25263157894736843,0.18947368421052632,0.09473684210526316,0.031578947368421054
1994-10-01,0.26804123711340205,0.1958762886597938,0.09278350515463918,0.030927835051546393
1994-10-15,0.2872340425531915,0.20212765957446807,0.10638297872340426,0.031914893617021274
1994-10-29,0.2978723404255319,0.2127659574468085,0.09574468085106383,0.031914893617021274
1994-11-12,0.2604166666666667,0.1875,0.10416666666666667,0.041666666666666664
1994-11-26,0.29347826086956524,0.20652173913043478,0.10869565217391304,0.05434782608695652
1994-12-10,0.2826086956521739,0.21739130434782608,0.11956521739130435,0.06521739130434782
1994-12-24,0.2608695652173913,0.20652173913043478,0.09782608695652174,0.05434782608695652
