,1,3,5,10,15,20
1,0.24,0.12545454545454546,0.0890909090909091,0.05272727272727273,0.02181818181818182,0.01090909090909091
2,0.2608695652173913,0.13354037267080746,0.09316770186335403,0.06521739130434782,0.043478260869565216,0.034161490683229816
3,0.23859649122807017,0.13333333333333333,0.10877192982456141,0.05964912280701754,0.042105263157894736,0.031578947368421054
4,0.1952191235059761,0.11952191235059761,0.07569721115537849,0.0398406374501992,0.01593625498007968,0.01195219123505976
5,0.2288135593220339,0.15254237288135594,0.13135593220338984,0.07627118644067797,0.038135593220338986,0.025423728813559324
6,0.23660714285714285,0.14732142857142858,0.09821428571428571,0.05803571428571429,0.03125,0.03125
7,0.26046511627906976,0.17209302325581396,0.12558139534883722,0.06976744186046512,0.03255813953488372,0.009302325581395349
8,0.21311475409836064,0.10655737704918032,0.07377049180327869,0.03278688524590164,0.02459016393442623,0.020491803278688523
9,0.2698412698412698,0.1693121693121693,0.12169312169312169,0.07936507936507936,0.0582010582010582,0.031746031746031744
10,0.24257425742574257,0.17326732673267325,0.13861386138613863,0.04455445544554455,0.019801980198019802,0.01485148514851485
11,0.275,0.195,0.15,0.095,0.055,0.04
12,0.35294117647058826,0.20588235294117646,0.14705882352941177,0.08823529411764706,0.029411764705882353,0.011764705882352941
13,0.296875,0.16145833333333334,0.13020833333333334,0.0625,0.0625,0.052083333333333336
14,0.30952380952380953,0.22023809523809523,0.16071428571428573,0.09523809523809523,0.07142857142857142,0.05357142857142857
15,0.30625,0.21875,0.15,0.0875,0.04375,0.01875
16,0.2808219178082192,0.17123287671232876,0.136986301369863,0.0821917808219178,0.06164383561643835,0.0273972602739726
17,0.2846715328467153,0.17518248175182483,0.15328467153284672,0.08759124087591241,0.058394160583941604,0.0364963503649635
18,0.21379310344827587,0.1310344827586207,0.07586206896551724,0.05517241379310345,0.034482758620689655,0.027586206896551724
19,0.2753623188405797,0.15217391304347827,0.13043478260869565,0.057971014492753624,0.028985507246376812,0.021739130434782608
20,0.2645161290322581,0.16129032258064516,0.12903225806451613,0.06451612903225806,0.03225806451612903,0.012903225806451613
21,0.2896551724137931,0.15862068965517243,0.12413793103448276,0.09655172413793103,0.05517241379310345,0.04827586206896552
22,0.33793103448275863,0.22758620689655173,0.1310344827586207,0.0896551724137931,0.04827586206896552,0.020689655172413793
23,0.2807017543859649,0.16374269005847952,0.14035087719298245,0.0935672514619883,0.05263157894736842,0.005847953216374269
24,0.2595419847328244,0.13740458015267176,0.11450381679389313,0.0916030534351145,0.061068702290076333,0.022900763358778626
25,0.24271844660194175,0.1553398058252427,0.13592233009708737,0.07766990291262135,0.04854368932038835,0.019417475728155338
26,0.35135135135135137,0.20945945945945946,0.1554054054054054,0.10810810810810811,0.06756756756756757,0.033783783783783786
27,0.2751677852348993,0.15436241610738255,0.087248322147651,0.06711409395973154,0.03355704697986577,0.020134228187919462
28,0.2631578947368421,0.16541353383458646,0.11278195488721804,0.03759398496240601,0.015037593984962405,0.015037593984962405
29,0.3,0.23125,0.16875,0.11875,0.06875,0.0375
30,0.2462686567164179,0.1791044776119403,0.11940298507462686,0.07462686567164178,0.029850746268656716,0.022388059701492536
31,0.2191780821917808,0.17123287671232876,0.13013698630136986,0.08904109589041095,0.06164383561643835,0.0410958904109589
32,0.3,0.14615384615384616,0.11538461538461539,0.046153846153846156,0.03076923076923077,0.023076923076923078
33,0.2518518518518518,0.14074074074074075,0.1037037037037037,0.06666666666666667,0.044444444444444446,0.02962962962962963
34,0.2824427480916031,0.15267175572519084,0.13740458015267176,0.08396946564885496,0.05343511450381679,0.015267175572519083
35,0.2727272727272727,0.1487603305785124,0.10743801652892562,0.06611570247933884,0.04132231404958678,0.024793388429752067
36,0.2913907284768212,0.17880794701986755,0.1456953642384106,0.08609271523178808,0.033112582781456956,0.033112582781456956
37,0.24806201550387597,0.17054263565891473,0.13178294573643412,0.09302325581395349,0.06201550387596899,0.046511627906976744
38,0.2898550724637681,0.2028985507246377,0.17391304347826086,0.11594202898550725,0.07971014492753623,0.057971014492753624
39,0.22556390977443608,0.18796992481203006,0.12030075187969924,0.045112781954887216,0.015037593984962405,0.015037593984962405
40,0.2033898305084746,0.11864406779661017,0.09322033898305085,0.06779661016949153,0.03389830508474576,0.025423728813559324
41,0.3106060606060606,0.1893939393939394,0.13636363636363635,0.06060606060606061,0.045454545454545456,0.015151515151515152
42,0.27848101265822783,0.15822784810126583,0.12025316455696203,0.06329113924050633,0.0379746835443038,0.0379746835443038
43,0.36153846153846153,0.2,0.15384615384615385,0.07692307692307693,0.046153846153846156,0.03076923076923077
44,0.2463768115942029,0.14492753623188406,0.10144927536231885,0.07971014492753623,0.050724637681159424,0.021739130434782608
45,0.25925925925925924,0.19444444444444445,0.16666666666666666,0.10185185185185185,0.09259259259259259,0.037037037037037035
46,0.2553191489361702,0.1702127659574468,0.10638297872340426,0.05673758865248227,0.02127659574468085,
47,0.32592592592592595,0.1925925925925926,0.14814814814814814,0.08888888888888889,0.06666666666666667,0.02962962962962963
48,0.30656934306569344,0.20437956204379562,0.16058394160583941,0.10218978102189781,0.08759124087591241,0.051094890510948905
49,0.3103448275862069,0.25,0.21551724137931033,0.14655172413793102,0.0603448275862069,0.05172413793103448
50,0.2535211267605634,0.16901408450704225,0.11971830985915492,0.08450704225352113,0.06338028169014084,0.04225352112676056
51,0.31343283582089554,0.23880597014925373,0.1865671641791045,0.11940298507462686,0.08208955223880597,0.05970149253731343
52,0.2602739726027397,0.1917808219178082,0.136986301369863,0.08904109589041095,0.03424657534246575,0.02054794520547945
53,0.2925170068027211,0.17687074829931973,0.16326530612244897,0.09523809523809523,0.05442176870748299,0.04081632653061224
54,0.3313953488372093,0.19767441860465115,0.1511627906976744,0.10465116279069768,0.0755813953488372,0.05813953488372093
55,0.31097560975609756,0.24390243902439024,0.17682926829268292,0.10365853658536585,0.06097560975609756,0.054878048780487805
56,0.3373493975903614,0.1927710843373494,0.13253012048192772,0.0783132530120482,0.05421686746987952,0.030120481927710843
57,0.30935251798561153,0.2517985611510791,0.17985611510791366,0.08633093525179857,0.050359712230215826,0.03597122302158273
58,0.38686131386861317,0.2846715328467153,0.22627737226277372,0.12408759124087591,0.0948905109489051,0.051094890510948905
59,0.3448275862068966,0.2206896551724138,0.16551724137931034,0.10344827586206896,0.07586206896551724,0.06206896551724138
60,0.24113475177304963,0.1347517730496454,0.11347517730496454,0.09219858156028368,0.07092198581560284,0.04964539007092199
61,0.2972972972972973,0.20270270270270271,0.14864864864864866,0.060810810810810814,0.05405405405405406,0.02702702702702703
62,0.2903225806451613,0.21935483870967742,0.16774193548387098,0.07741935483870968,0.03870967741935484,0.025806451612903226
63,0.3333333333333333,0.2032520325203252,0.14634146341463414,0.07317073170731707,0.04065040650406504,0.016260162601626018
64,0.3235294117647059,0.22794117647058823,0.19117647058823528,0.1323529411764706,0.07352941176470588,0.058823529411764705
65,0.30718954248366015,0.23529411764705882,0.16339869281045752,0.1111111111111111,0.10457516339869281,0.058823529411764705
66,0.3194444444444444,0.22916666666666666,0.19444444444444445,0.1597222222222222,0.10416666666666667,0.027777777777777776
67,0.31788079470198677,0.23178807947019867,0.19205298013245034,0.12582781456953643,0.059602649006622516,0.046357615894039736
68,0.22137404580152673,0.16793893129770993,0.12213740458015267,0.05343511450381679,0.015267175572519083,0.015267175572519083
